path	ext	bytes	category	top_dir	action_hint
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_long.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_long.v	.v	8913	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_named.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_named.v	.v	1119	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_named_2.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_named_2.v	.v	1075	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_no_parentheses.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_no_parentheses.v	.v	1457	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_repl.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_repl.v	.v	1149	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_sel.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_param_sel.v	.v	2038	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pipe_exit_bad.pf	.pf	387	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pipe_exit_bad.pl	.pl	791	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pipe_filter.out	.out	623	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pipe_filter.pf	.pf	1650	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pipe_filter.pl	.pl	770	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pipe_filter.v	.v	422	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pipe_filter_inc.v	.v	268	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_display.pl	.pl	849	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_display.v	.v	1770	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_dupdef.pl	.pl	474	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_dupdef.v	.v	322	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_dupdef_bad.pl	.pl	989	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_lib.pl	.pl	510	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_lib.v	.v	255	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_lib_inc.v	.v	177	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_lib_library.v	.v	298	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_misdef_bad.pl	.pl	595	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_misdef_bad.v	.v	304	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_pragmas.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_pp_pragmas.v	.v	1344	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc.out	.out	3389	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc.pl	.pl	1931	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc.v	.v	6038	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_def09.out	.out	1050	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_def09.pl	.pl	702	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_def09.v	.v	1801	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_dos.pl	.pl	1040	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_ifdef.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_ifdef.v	.v	812	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_inc2.v	.v	255	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_inc3.v	.v	450	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_kwd.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_kwd.v	.v	688	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_psl.v	.v	1840	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_psl_off.out	.out	386	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_psl_off.pl	.pl	738	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_psl_on.out	.out	1024	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_psl_on.pl	.pl	743	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_undefineall.pl	.pl	566	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_preproc_undefineall.v	.v	474	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_program.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_program.v	.v	261	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_psl_basic.pl	.pl	532	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_psl_basic.v	.v	1400	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_psl_basic_cover.pl	.pl	866	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_psl_basic_off.pl	.pl	517	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_repeat.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_repeat.v	.v	730	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_rnd.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_rnd.v	.v	967	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_bad_msb.pl	.pl	594	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_bad_msb.v	.v	388	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_bad_range.pl	.pl	686	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_bad_range.v	.v	410	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_bad_range2.pl	.pl	599	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_bad_range2.v	.v	1082	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_bad_tri.pl	.pl	632	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_bad_tri.v	.v	295	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_index.pl	.pl	464	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_index.v	.v	1052	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_lhs_oob.pl	.pl	466	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_lhs_oob.v	.v	2119	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_lhs_oob2.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_lhs_oob2.v	.v	3213	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_little.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_little.v	.v	2189	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_loop.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_loop.v	.v	1292	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_negative.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_negative.v	.v	1905	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_param.pl	.pl	464	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_param.v	.v	437	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_plus.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_plus.v	.v	3244	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_plusloop.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_plusloop.v	.v	1795	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_runtime_range.pl	.pl	464	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_runtime_range.v	.v	819	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_set.pl	.pl	464	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_select_set.v	.v	1139	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_file_autoflush.pl	.pl	608	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_file_basic.pl	.pl	657	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_file_basic.v	.v	5720	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_file_basic_input.dat	.dat	133	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_file_scan.pl	.pl	595	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_file_scan.v	.v	860	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_file_scan_input.dat	.dat	6	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_plusargs.pl	.pl	259	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_plusargs.v	.v	1087	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_plusargs_bad.pl	.pl	770	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_plusargs_bad.v	.v	484	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_rand.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_rand.v	.v	803	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem.v	.v	1925	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_b.mem	.mem	360	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_b_8.mem	.mem	437	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_addr.mem	.mem	298	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_addr.pl	.pl	566	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_addr.v	.v	341	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_digit.mem	.mem	291	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_digit.pl	.pl	572	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_digit.v	.v	343	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_end.mem	.mem	323	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_end.pl	.pl	572	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_end.v	.v	365	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_notfound.pl	.pl	549	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_bad_notfound.v	.v	346	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_readmem_h.mem	.mem	493	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_sformat.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_sformat.v	.v	1108	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_sformat_noopt.pl	.pl	612	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_time.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_sys_time.v	.v	609	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_table_fsm.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_table_fsm.v	.v	4026	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_ena.v	.v	650	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_ena_cc.pl	.pl	816	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_ena_sc.pl	.pl	671	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_ena_sp.pl	.pl	671	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_off_cc.pl	.pl	644	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_off_sc.pl	.pl	648	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_off_sp.pl	.pl	648	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_public.out	.out	2616	OTHER	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_public.v	.v	1370	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_public_func.cpp	.cpp	1015	SOURCE_CPP	projects	optional_separate_repo_or_examples_not_core_compiler
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_public_func.pl	.pl	752	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_public_sig.cpp	.cpp	1009	SOURCE_CPP	projects	optional_separate_repo_or_examples_not_core_compiler
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_trace_public_sig.pl	.pl	880	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_gate.cpp	.cpp	1321	SOURCE_CPP	projects	optional_separate_repo_or_examples_not_core_compiler
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_gate.v	.v	972	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_gate_bufif0.pl	.pl	712	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_gate_bufif1.pl	.pl	712	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_gate_cond.pl	.pl	708	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_gate_notif0.pl	.pl	712	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_gate_notif1.pl	.pl	712	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_inout.cpp	.cpp	1120	SOURCE_CPP	projects	optional_separate_repo_or_examples_not_core_compiler
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_inout.pl	.pl	594	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_inout.v	.v	495	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_pullup.cpp	.cpp	1097	SOURCE_CPP	projects	optional_separate_repo_or_examples_not_core_compiler
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_pullup.pl	.pl	602	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_pullup.v	.v	565	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_select.cpp	.cpp	1326	SOURCE_CPP	projects	optional_separate_repo_or_examples_not_core_compiler
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_select.pl	.pl	602	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_tri_select.v	.v	986	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_typedef.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_typedef.v	.v	1265	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_typedef_port.pl	.pl	463	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_typedef_port.v	.v	2299	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_udp.v	.v	3766	HDL_REFERENCE_OR_GENERATED	projects	see_MISC_PORT_MAP_txt
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_udp_lint.pl	.pl	611	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
projects/chipstart_ssm/ssm_hw/verilator_test/test_regress/t/t_unopt_combo.pl	.pl	502	SCRIPT_PERL_OR_SHELL	projects	cslc-java/regression/python
